Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Power_HP,Wattage_W,Head_m,Flow_Rate_LPM,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/h8wj3m28h150t-borewell-submersible-pump-mhp4hz0315.html,,Standard,SKUMHP4HZ0315,98590.00,71787.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 351 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/5/v5_v6_v7_pump_main_5_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/50h6w10r7e100t-borewell-submersible-pump-mhf1et1010.html,,Standard,SKUMHF1ET1010,88270.00,64265.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/6/v6_pump_main_8.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/50h6w8r8e100t-borewell-submersible-pump-mhf1et0810.html,,Standard,SKUMHF1ET0810,85760.00,62442.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/6/v6_pump_main_7.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/50h6w12r5d75t-borewell-submersible-pump-mhf1dt127x.html,,Standard,SKUMHF1DT127X,87270.00,63539.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/6/v6_pump_main_6.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/50h6w10r6d75t-borewell-submersible-pump-mhf1dt107x.html,,Standard,SKUMHF1DT107X,84140.00,61260.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/6/v6_pump_main_5.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/50h6w8r7e75t-borewell-submersible-pump-mhf1et087x.html,,Standard,SKUMHF1ET087X,80010.00,58251.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/6/v6_pump_main_4.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/50h6w8r5d50t-borewell-submersible-pump-mhf1dt0805.html,,Standard,SKUMHF1DT0805,72870.00,53056.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/6/v6_pump_main_2.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/h6w7m23f200t-borewell-submersible-pump-mhp1ft0720.html,,Standard,SKUMHP1FT0720,115760.00,84318.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/5/v5_v6_v7_pump_main_4.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/h6w6m14f100t-borewell-submersible-pump-mhp1ft0610.html,,Standard,SKUMHP1FT0610,83250.00,60619.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/5/v5_v6_v7_pump_main_2.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/h6w4m1f50t-borewell-submersible-pump-mhp1ft0405.html,,Standard,SKUMHP1FT0405,63400.00,46171.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 350 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/5/v5_v6_v7_pump_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hr4w8c15s-borewell-submersible-pump-mhpgcj081x.html,,Standard,SKUMHPGCJ081X,16875.00,13080.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_37.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o18bn20s-borewell-submersible-pump-mhplbe1802.html,,Standard,SKUMHPLBE1802,20850.00,16584.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_11.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o10d20s-borewell-submersible-pump-mhpldj1002.html,,Standard,SKUMHPLDJ1002,22200.00,16627.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_10.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o18b15s-borewell-submersible-pump-mhplbj181x.html,,Standard,SKUMHPLBJ181X,22250.00,15548.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_8.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o15bn15s-borewell-submersible-pump-mhplbe151x.html,,Standard,SKUMHPLBE151X,18820.00,13152.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_7.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o12bn15s-borewell-submersible-pump-mhplbe121x.html,,Standard,SKUMHPLBE121X,17510.00,12234.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_6.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o16b10s-borewell-submersible-pump-mhplbj1601.html,,Standard,SKUMHPLBJ1601,20160.00,14086.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_5.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o13b10s-borewell-submersible-pump-mhplbj1301.html,,Standard,SKUMHPLBJ1301,18720.00,13080.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_4.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o10bn10s-borewell-submersible-pump-mhplbe1001.html,,Standard,SKUMHPLBE1001,15020.00,10493.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_3.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o7bn10s-borewell-submersible-pump-mhplbe0701.html,,Standard,SKUMHPLBE0701,13890.00,9707.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_2.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o7cn10s-borewell-submersible-pump-mhplce0701.html,,Standard,SKUMHPLCE0701,12575.00,9715.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4o8b05s-borewell-submersible-pump-mhplbj08x5.html,,Standard,SKUMHPLBJ08X5,12470.00,8708.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/w/bwo_main_pump.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w7e30s-borewell-submersible-pump-mhpgej0703.html,,Standard,SKUMHPGEJ0703,34870.00,24299.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_25.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w18c20s-borewell-submersible-pump-mhpgcj1802.html,,Standard,SKUMHPGCJ1802,24610.00,17196.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_24.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w14c20s-borewell-submersible-pump-mhpgcj1402.html,,Standard,SKUMHPGCJ1402,22050.00,15412.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_23.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w14cn15s-borewell-submersible-pump-mhpgcj141x.html,,Standard,SKUMHPGCJ141X,16760.00,11597.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 140 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_22.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w14bn15s-borewell-submersible-pump-mhpgbj141x.html,,Standard,SKUMHPGBJ141X,16760.00,11597.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 140 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_21.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w12cn15s-borewell-submersible-pump-mhpgcj121x.html,,Standard,SKUMHPGCJ121X,16950.00,13127.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_20.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w12bn15s-borewell-submersible-pump-mhpgbj121x.html,,Standard,SKUMHPGBJ121X,18780.00,13126.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_19.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w15bn10s-borewell-submersible-pump-mhpgbj1501.html,,Standard,SKUMHPGBJ1501,20420.00,14269.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_18.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w13bn10s-borewell-submersible-pump-mhpgbj1301.html,,Standard,SKUMHPGBJ1301,20000.00,13976.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_17.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w10bn10s-borewell-submersible-pump-mhpgbj1001.html,,Standard,SKUMHPGBJ1001,17140.00,11979.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_16.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w7bn10s-borewell-submersible-pump-mhpgbj0701.html,,Standard,SKUMHPGBJ0701,15750.00,11002.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_15.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/hc4w7cn10s-borewell-submersible-pump-mhpgcj0701.html,,Standard,SKUMHPGCJ0701,15750.00,11002.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 18 months",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_14.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/jaldhar-c4w12c15-borewell-submersible-pump-mhpgck121x.html,,Standard,SKUMHPGCK121X,18370.00,12833.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_12.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/jaldhar-c4w12b15-borewell-submersible-pump-mhpgbk121x.html,,Standard,SKUMHPGBK121X,18370.00,12833.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_11.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/jaldhar-c4w10b10-borewell-submersible-pump-mhpgbk1001.html,,Standard,SKUMHPGBK1001,16590.00,11593.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_8.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/jaldhar-c4w7c10-borewell-submersible-pump-mhpgck0701.html,,Standard,SKUMHPGCK0701,15200.00,10620.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_7.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/jaldhar-c4w7b10-borewell-submersible-pump-mhpgbk0701.html,,Standard,SKUMHPGBK0701,15200.00,10620.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_6.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/jaldhar-c4w8b05-borewell-submersible-pump-mhpgbk0x50.html,,Standard,SKUMHPGBK0X50,14200.00,9919.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_5.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,borewell-submersible,https://havells.com/home-electricals/pumps/borewell-submersible/h3w35r3b15j-borewell-submersible-pump-mhpfbj351x.html,,Standard,SKUMHPFBJ351X,25490.00,17812.00,N/A,N/A,"Key Features Application: Ideal for lifting water from borewell for domestic applications, irrigation, high story buildings and complexes Features: 1. CED coated cast iron parts 2. High grade stampings for optimum efficiency Operating Voltage Range: 160 V - 240 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/o/borewell_submersible_pump_main_4.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
